workload,trial_idx,datetime,accumulated_submission_time,accuracy,loss,global_step,epoch,steps_per_epoch,global_start_time,goal_reached,is_time_remaining,training_complete,batch_size,hparam.learning_rate,hparam.momentum,workload.eval_period_time_sec,workload.max_allowed_runtime_sec,workload.num_eval_train_examples,workload.num_train_examples,workload.num_validation_examples,workload.target_value,extra.coil100.target_value,extra.coil100.aug_fliplr,extra.cifar10.aug_width_shift_max,extra.cifar10.aug_height_shift_max,cpu.util.avg_percent_since_last,cpu.freq.current,mem.total,mem.available,mem.used,mem.percent_used,mem.read_bytes_since_boot,mem.write_bytes_since_boot,net.bytes_sent_since_boot,net.bytes_recv_since_boot,gpu.count,gpu.0.compute.util,gpu.0.mem.util,gpu.0.mem.total,gpu.0.mem.used,gpu.0.mem.free,gpu.0.temp.current,gpu.avg.compute.util,gpu.avg.mem.util,gpu.avg.mem.total,gpu.avg.mem.used,gpu.avg.mem.free,gpu.avg.temp.current
coil100_jax_dropout,4,2022-04-12T02:03:25.091335,3.0335097312927246,0.0097222225740551,4.574042320251465,0,0.0,90,1649743385.6518755,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,0.5,13,13,5.3,2194.842,186810937344,166764830720,18167128064,10.7,423050176512,225038658048,4031730735713,36564748637841,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,36.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,36.0
coil100_jax_dropout,4,2022-04-12T02:03:52.887949,12.227479219436646,0.0388888902962207,4.447388648986816,90,1.0,90,1649743385.6518755,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,0.5,13,13,5.3,2194.842,186810937344,166813982720,18117976064,10.7,423050176512,225038695424,4031730852517,36564748670242,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,35.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,35.0
coil100_jax_dropout,4,2022-04-12T02:04:21.050643,21.64240527153015,0.0930555611848831,4.047873973846436,180,2.0,90,1649743385.6518755,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,0.5,13,13,7.5,2194.842,186810937344,166423691264,18508267520,10.9,423050176512,225038819840,4031750307365,36564750140850,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,36.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,36.0
coil100_jax_dropout,4,2022-04-12T02:04:49.865776,31.13132238388061,0.2041666656732559,3.3742053508758545,270,3.0,90,1649743385.6518755,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,0.5,13,13,8.0,2194.842,186810937344,166014930944,18917027840,11.1,423050176512,225038853632,4031774091500,36564758485186,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,36.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,36.0
coil100_jax_dropout,4,2022-04-12T02:05:18.813130,40.81479144096375,0.3576388955116272,2.6139652729034424,360,4.0,90,1649743385.6518755,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,0.5,13,13,8.0,2194.842,186810937344,165627043840,19304669184,11.3,423050176512,225038872064,4031794359795,36564758693291,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,36.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,36.0
coil100_jax_dropout,4,2022-04-12T02:05:47.439707,50.48907279968262,0.5180555582046509,1.883306622505188,450,5.0,90,1649743385.6518755,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,0.5,13,13,7.9,2194.842,186810937344,165730156544,19201556480,11.3,423050176512,225038905344,4031816885217,36564758974462,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,36.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,36.0
coil100_jax_dropout,4,2022-04-12T02:06:16.328465,60.14029693603516,0.6048611402511597,1.366658091545105,540,6.0,90,1649743385.6518755,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,0.5,13,13,8.0,2194.842,186810937344,165426429952,19505283072,11.4,423050176512,225038910976,4031840892091,36564760092635,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,36.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,36.0
coil100_jax_dropout,4,2022-04-12T02:06:45.346892,69.78668522834778,0.7152777910232544,1.030421018600464,630,7.0,90,1649743385.6518755,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,0.5,13,13,8.0,2194.842,186810937344,165085196288,19845959680,11.6,423050176512,225039019520,4031861335227,36564760405572,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,36.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,36.0
coil100_jax_dropout,4,2022-04-12T02:07:13.872239,79.33456778526306,0.7645833492279053,0.8248067498207092,720,8.0,90,1649743385.6518755,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,0.5,13,13,8.0,2194.842,186810937344,164900073472,20031885312,11.7,423050176512,225039401472,4031883876822,36564760695207,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,36.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,36.0
coil100_jax_dropout,4,2022-04-12T02:07:42.551356,88.88219237327576,0.7659722566604614,0.7819429636001587,810,9.0,90,1649743385.6518755,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,0.5,13,13,7.9,2194.842,186810937344,164900515840,20031197184,11.7,423050176512,225039436288,4031907198671,36564761082169,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,36.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,36.0
