workload,trial_idx,datetime,accumulated_submission_time,accuracy,loss,global_step,epoch,steps_per_epoch,global_start_time,goal_reached,is_time_remaining,training_complete,batch_size,hparam.learning_rate,hparam.momentum,workload.eval_period_time_sec,workload.max_allowed_runtime_sec,workload.num_eval_train_examples,workload.num_train_examples,workload.num_validation_examples,workload.target_value,extra.coil100.target_value,cpu.util.avg_percent_since_last,cpu.freq.current,mem.total,mem.available,mem.used,mem.percent_used,mem.read_bytes_since_boot,mem.write_bytes_since_boot,net.bytes_sent_since_boot,net.bytes_recv_since_boot,gpu.count,gpu.0.compute.util,gpu.0.mem.util,gpu.0.mem.total,gpu.0.mem.used,gpu.0.mem.free,gpu.0.temp.current,gpu.avg.compute.util,gpu.avg.mem.util,gpu.avg.mem.total,gpu.avg.mem.used,gpu.avg.mem.free,gpu.avg.temp.current
coil100_jax_dropout,5,2022-04-12T04:32:39.855581,2.794173002243042,0.0118055557832121,4.57484769821167,0,0.0,90,1649752352.3664854,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,5.3,2194.842,186810937344,172189396992,12742365184,7.8,423062712832,225062090240,4042760809520,36576739255450,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,40.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,40.0
coil100_jax_dropout,5,2022-04-12T04:32:48.839062,4.821712493896484,0.2354166656732559,3.640195846557617,90,1.0,90,1649752352.3664854,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,5.3,2194.842,186810937344,172189184000,12742578176,7.8,423062712832,225062090240,4042760823102,36576739260936,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0
coil100_jax_dropout,5,2022-04-12T04:32:57.880026,6.860960006713867,0.6888889074325562,1.4618991613388062,180,2.0,90,1649752352.3664854,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,5.3,2194.842,186810937344,172164358144,12767240192,7.8,423062712832,225062090240,4042779570030,36576739496944,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0
coil100_jax_dropout,5,2022-04-12T04:33:06.926763,8.971854209899902,0.8875000476837158,0.4546629190444946,270,3.0,90,1649752352.3664854,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,5.3,2194.842,186810937344,172232024064,12700008448,7.8,423062712832,225062091776,4042797581590,36576739632426,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0
coil100_jax_dropout,5,2022-04-12T04:33:16.006024,11.023951530456545,0.9541667103767396,0.1537241339683532,360,4.0,90,1649752352.3664854,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,5.3,2194.842,186810937344,172165726208,12766142464,7.8,423062712832,225062091776,4042815635898,36576739773209,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0
coil100_jax_dropout,5,2022-04-12T04:33:25.091994,13.14222264289856,0.9638888835906982,0.1116908714175224,450,5.0,90,1649752352.3664854,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,5.3,2194.842,186810937344,172241690624,12690530304,7.8,423062712832,225062091776,4042833649098,36576739920371,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0
coil100_jax_dropout,5,2022-04-12T04:33:34.182270,15.190633296966553,0.9743055701255798,0.0656114891171455,540,6.0,90,1649752352.3664854,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,5.3,2194.842,186810937344,172287213568,12644696064,7.8,423062712832,225062093312,4042851700934,36576740064671,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0
coil100_jax_dropout,5,2022-04-12T04:33:43.191757,17.22623109817505,0.9784722328186036,0.0450994186103343,630,7.0,90,1649752352.3664854,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,5.3,2194.842,186810937344,172168724480,12762873856,7.8,423062712832,225062093312,4042869715370,36576740208120,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,42.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,42.0
coil100_jax_dropout,5,2022-04-12T04:33:52.264256,19.27143406867981,0.9833333492279052,0.0341264046728611,720,8.0,90,1649752352.3664854,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,5.3,2194.842,186810937344,172168740864,12762992640,7.8,423062712832,225062093312,4042887775888,36576740343994,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,42.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,42.0
coil100_jax_dropout,5,2022-04-12T04:34:01.309836,21.37261986732483,0.9833333492279052,0.0180108733475208,810,9.0,90,1649752352.3664854,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,5.3,2194.842,186810937344,172170850304,12761088000,7.8,423062712832,225062093312,4042905871812,36576740506172,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,42.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,42.0
