workload,trial_idx,datetime,accumulated_submission_time,accuracy,loss,global_step,epoch,steps_per_epoch,global_start_time,goal_reached,is_time_remaining,training_complete,batch_size,hparam.learning_rate,hparam.momentum,workload.eval_period_time_sec,workload.max_allowed_runtime_sec,workload.num_eval_train_examples,workload.num_train_examples,workload.num_validation_examples,workload.target_value,extra.cifar10.target_value,extra.cifar10_custom.aug_fliplr,extra.cifar10_custom.aug_width_shift_max,extra.cifar10_custom.aug_height_shift_max,cpu.util.avg_percent_since_last,cpu.freq.current,mem.total,mem.available,mem.used,mem.percent_used,mem.read_bytes_since_boot,mem.write_bytes_since_boot,net.bytes_sent_since_boot,net.bytes_recv_since_boot,gpu.count,gpu.0.compute.util,gpu.0.mem.util,gpu.0.mem.total,gpu.0.mem.used,gpu.0.mem.free,gpu.0.temp.current,gpu.avg.compute.util,gpu.avg.mem.util,gpu.avg.mem.total,gpu.avg.mem.used,gpu.avg.mem.free,gpu.avg.temp.current
cifar10_jax_custom,2,2022-04-07T16:27:29.809919,87.7245864868164,0.6554000377655029,0.9792828559875488,7810,10.0,781,1649363113.7656562,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171277918208,14224850944,8.3,422542683648,223874373120,3973532590471,35540238940744,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0
cifar10_jax_custom,2,2022-04-07T16:27:42.608100,96.10211205482484,0.6606000065803528,1.0013974905014038,8591,11.0,781,1649363113.7656562,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171410083840,14092439552,8.2,422542683648,223874373120,3973534807942,35540238966255,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0
cifar10_jax_custom,2,2022-04-07T16:27:55.395820,104.4720573425293,0.6780000329017639,0.943037748336792,9372,12.0,781,1649363113.7656562,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171495235584,14007042048,8.2,422542683648,223874515456,3973537025663,35540238997173,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0
cifar10_jax_custom,2,2022-04-07T16:28:08.218826,112.866112947464,0.6801000237464905,0.945201814174652,10153,13.0,781,1649363113.7656562,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171331117056,14170914816,8.3,422542683648,223874614784,3973539244541,35540239028554,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0
cifar10_jax_custom,2,2022-04-07T16:28:21.110781,121.3507833480835,0.6865000128746033,0.9405081272125244,10934,14.0,781,1649363113.7656562,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171403829248,14098472960,8.2,422542683648,223874752000,3973541465367,35540239058218,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0
cifar10_jax_custom,2,2022-04-07T16:28:34.752200,130.47749400138855,0.6723000407218933,1.023306131362915,11715,15.0,781,1649363113.7656562,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171262824448,14239232000,8.3,422542683648,223874752000,3973543686729,35540239093586,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0
cifar10_jax_custom,2,2022-04-07T16:28:48.135007,139.48587584495544,0.6858000159263611,0.99116188287735,12496,16.0,781,1649363113.7656562,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.3,2194.842,186810937344,171323543552,14179037184,8.3,422542683648,223874894336,3973545906434,35540239122571,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0
cifar10_jax_custom,2,2022-04-07T16:29:00.868658,147.88765573501587,0.6875000596046448,1.004616141319275,13277,17.0,781,1649363113.7656562,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171501629440,14000705536,8.2,422542683648,223874894336,3973548127100,35540239149649,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0
cifar10_jax_custom,2,2022-04-07T16:29:14.343788,156.96090722084045,0.6839000582695007,1.0672775506973269,14058,18.0,781,1649363113.7656562,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171487965184,14014640128,8.2,422542683648,223875109376,3973550348733,35540239178374,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0
cifar10_jax_custom,2,2022-04-07T16:29:27.721635,165.8657579421997,0.6857000589370728,1.111818552017212,14839,19.0,781,1649363113.7656562,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171131932672,14370426880,8.4,422542683648,223875109376,3973552572763,35540239208632,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0
cifar10_jax_custom,2,2022-04-07T16:29:40.526948,174.26662850379944,0.6857000589370728,1.1886612176895142,15620,20.0,781,1649363113.7656562,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171500847104,14001266688,8.2,422542683648,223875109376,3973554796762,35540239242383,1,0.0,0.9164257151645647,32510.0,29793.0,2717.0,32.0,0.0,0.9164257151645647,32510.0,29793.0,2717.0,32.0
