workload,trial_idx,datetime,accumulated_submission_time,accuracy,loss,global_step,epoch,steps_per_epoch,global_start_time,goal_reached,is_time_remaining,training_complete,batch_size,hparam.learning_rate,hparam.momentum,workload.eval_period_time_sec,workload.max_allowed_runtime_sec,workload.num_eval_train_examples,workload.num_train_examples,workload.num_validation_examples,workload.target_value,extra.cifar10.target_value,cpu.util.avg_percent_since_last,cpu.freq.current,mem.total,mem.available,mem.used,mem.percent_used,mem.read_bytes_since_boot,mem.write_bytes_since_boot,net.bytes_sent_since_boot,net.bytes_recv_since_boot,gpu.count,gpu.0.compute.util,gpu.0.mem.util,gpu.0.mem.total,gpu.0.mem.used,gpu.0.mem.free,gpu.0.temp.current,gpu.avg.compute.util,gpu.avg.mem.util,gpu.avg.mem.total,gpu.avg.mem.used,gpu.avg.mem.free,gpu.avg.temp.current
cifar10_jax,3,2022-04-13T18:50:55.394606,0.333104133605957,0.1039000079035759,2.3048973083496094,0,0.0,781,1649890251.2052429,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,2.4,2095.0760000000005,218788868096,212239900672,5277192192,3.0,10999954432,56179793408,913535273886,15282884497304,1,0.23,0.925807509427775,12198.0,11293.0,905.0,34.0,0.23,0.925807509427775,12198.0,11293.0,905.0,34.0
cifar10_jax,3,2022-04-13T18:51:23.807549,23.68111085891724,0.4209000170230865,1.57917582988739,781,1.0,781,1649890251.2052429,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,2.6,2095.0760000000005,218788868096,212188479488,5328601088,3.0,10999954432,56179794944,913536032080,15282885490979,1,0.23,0.925807509427775,12198.0,11293.0,905.0,33.0,0.23,0.925807509427775,12198.0,11293.0,905.0,33.0
cifar10_jax,3,2022-04-13T18:51:47.107708,42.17998242378235,0.5220000147819519,1.3243467807769775,1562,2.0,781,1649890251.2052429,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,4.0,2095.0760000000005,218788868096,209249660928,8256933888,4.4,10999963648,56180005888,913540147792,15282887282386,1,0.05,0.925807509427775,12198.0,11293.0,905.0,34.0,0.05,0.925807509427775,12198.0,11293.0,905.0,34.0
cifar10_jax,3,2022-04-13T18:52:10.765933,61.1281898021698,0.5821000337600708,1.1751633882522583,2343,3.0,781,1649890251.2052429,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,4.3,2095.0760000000005,218788868096,194855038976,22651555840,10.9,10999963648,56180005888,913542780702,15282887722663,1,0.23,0.925807509427775,12198.0,11293.0,905.0,34.0,0.23,0.925807509427775,12198.0,11293.0,905.0,34.0
cifar10_jax,3,2022-04-13T18:52:33.405008,79.10176420211792,0.6141000390052795,1.0690702199935913,3124,4.0,781,1649890251.2052429,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,4.9,2095.0760000000005,218788868096,193032818688,24402472960,11.8,11000127488,56180413440,913545215158,15282937605158,1,0.08,0.925807509427775,12198.0,11293.0,905.0,34.0,0.08,0.925807509427775,12198.0,11293.0,905.0,34.0
cifar10_jax,3,2022-04-13T18:52:56.041767,97.10374021530151,0.6498000025749207,1.0027259588241575,3905,5.0,781,1649890251.2052429,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,4.9,2095.0760000000005,218788868096,192262713344,25172578304,12.1,11000127488,56180414976,913547439918,15282937654696,1,0.23,0.925807509427775,12198.0,11293.0,905.0,34.0,0.23,0.925807509427775,12198.0,11293.0,905.0,34.0
cifar10_jax,3,2022-04-13T18:53:18.775776,115.18246006965636,0.6793000102043152,0.9153189063072203,4686,6.0,781,1649890251.2052429,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,4.9,2095.0760000000005,218788868096,192660332544,24774959104,11.9,11000127488,56180416512,913549661012,15282937705327,1,0.23,0.925807509427775,12198.0,11293.0,905.0,34.0,0.23,0.925807509427775,12198.0,11293.0,905.0,34.0
cifar10_jax,3,2022-04-13T18:53:41.830715,133.58534979820251,0.7068000435829163,0.8565301895141602,5467,7.0,781,1649890251.2052429,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,4.9,2095.0760000000005,218788868096,192705093632,24730198016,11.9,11000127488,56180416512,913551891902,15282937758192,1,0.23,0.925807509427775,12198.0,11293.0,905.0,34.0,0.23,0.925807509427775,12198.0,11293.0,905.0,34.0
cifar10_jax,3,2022-04-13T18:54:04.428375,151.5476257801056,0.7186000347137451,0.8138909339904785,6248,8.0,781,1649890251.2052429,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,4.9,2095.0760000000005,218788868096,192190382080,25244909568,12.2,11000127488,56180416512,913554119222,15282937806825,1,0.23,0.925807509427775,12198.0,11293.0,905.0,34.0,0.23,0.925807509427775,12198.0,11293.0,905.0,34.0
cifar10_jax,3,2022-04-13T18:54:27.596609,169.58490705490112,0.7329000234603882,0.7687224745750427,7029,9.0,781,1649890251.2052429,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,4.9,2095.0760000000005,218788868096,192182104064,25253187584,12.2,11000127488,56180416512,913556345890,15282937857674,1,0.23,0.925807509427775,12198.0,11293.0,905.0,34.0,0.23,0.925807509427775,12198.0,11293.0,905.0,34.0
