workload,trial_idx,datetime,accumulated_submission_time,accuracy,loss,global_step,epoch,steps_per_epoch,global_start_time,goal_reached,is_time_remaining,training_complete,batch_size,hparam.learning_rate,hparam.momentum,workload.eval_period_time_sec,workload.max_allowed_runtime_sec,workload.num_eval_train_examples,workload.num_train_examples,workload.num_validation_examples,workload.target_value,extra.coil100.target_value,cpu.util.avg_percent_since_last,cpu.freq.current,mem.total,mem.available,mem.used,mem.percent_used,mem.read_bytes_since_boot,mem.write_bytes_since_boot,net.bytes_sent_since_boot,net.bytes_recv_since_boot,gpu.count,gpu.0.compute.util,gpu.0.mem.util,gpu.0.mem.total,gpu.0.mem.used,gpu.0.mem.free,gpu.0.temp.current,gpu.avg.compute.util,gpu.avg.mem.util,gpu.avg.mem.total,gpu.avg.mem.used,gpu.avg.mem.free,gpu.avg.temp.current
coil100_jax_dropout,2,2022-04-12T03:58:23.130210,2.780010461807251,0.0125000001862645,4.572350025177002,0,0.0,90,1649750295.3452291,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,8.0,2194.842,186810937344,169642352640,15289602048,9.2,423062434304,225057502720,4041463084150,36573396166185,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0
coil100_jax_dropout,2,2022-04-12T03:58:32.464290,4.967371463775635,0.2104166746139526,3.510241746902466,90,1.0,90,1649750295.3452291,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,8.0,2194.842,186810937344,169519239168,15412715520,9.3,423062434304,225057502720,4041463149220,36573396199693,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0
coil100_jax_dropout,2,2022-04-12T03:58:42.159962,7.1617186069488525,0.7104166746139526,1.273356556892395,180,2.0,90,1649750295.3452291,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,7.9,2194.842,186810937344,169869119488,15062671360,9.1,423062434304,225057506816,4041481892800,36573397430070,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0
coil100_jax_dropout,2,2022-04-12T03:58:52.063286,9.393844842910768,0.8840277791023254,0.4434059262275696,270,3.0,90,1649750295.3452291,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,8.0,2194.842,186810937344,170466660352,14464819200,8.7,423062434304,225057506816,4041505087074,36573401014974,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0
coil100_jax_dropout,2,2022-04-12T03:59:01.465628,11.592896461486816,0.943750023841858,0.2013295590877533,360,4.0,90,1649750295.3452291,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,8.0,2194.842,186810937344,170391719936,14540410880,8.8,423062434304,225057510912,4041524580192,36573403082316,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0
coil100_jax_dropout,2,2022-04-12T03:59:11.099450,13.880969047546388,0.9541667103767396,0.1207218617200851,450,5.0,90,1649750295.3452291,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,8.2,2194.842,186810937344,170144120832,14787842048,8.9,423062434304,225057510912,4041547069261,36574299211243,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0
coil100_jax_dropout,2,2022-04-12T03:59:20.492885,16.204482316970825,0.9805555939674376,0.0557569526135921,540,6.0,90,1649750295.3452291,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,8.0,2194.842,186810937344,170013917184,14917902336,9.0,423062434304,225057510912,4041567235444,36574458205986,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0
coil100_jax_dropout,2,2022-04-12T03:59:29.446994,18.446855783462524,0.9812500476837158,0.0406213551759719,630,7.0,90,1649750295.3452291,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,8.0,2194.842,186810937344,169958608896,14972866560,9.0,423062434304,225057587200,4041585663580,36574458756818,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,41.0
coil100_jax_dropout,2,2022-04-12T03:59:38.104282,20.5183494091034,0.987500011920929,0.0286250710487365,720,8.0,90,1649750295.3452291,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,8.0,2194.842,186810937344,169911758848,15019405312,9.0,423062434304,225057587200,4041604149382,36574459329022,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,42.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,42.0
coil100_jax_dropout,2,2022-04-12T03:59:46.665455,22.57304739952088,0.9784722328186036,0.0435399524867534,810,9.0,90,1649750295.3452291,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,8.0,2194.842,186810937344,169847214080,15084707840,9.1,423062434304,225057587200,4041622638157,36574459894382,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,42.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,42.0
