workload,trial_idx,datetime,accumulated_submission_time,accuracy,loss,global_step,epoch,steps_per_epoch,global_start_time,goal_reached,is_time_remaining,training_complete,batch_size,hparam.learning_rate,hparam.momentum,workload.eval_period_time_sec,workload.max_allowed_runtime_sec,workload.num_eval_train_examples,workload.num_train_examples,workload.num_validation_examples,workload.target_value,extra.cifar10.target_value,extra.cifar10_custom.aug_fliplr,extra.cifar10_custom.aug_width_shift_max,extra.cifar10_custom.aug_height_shift_max,cpu.util.avg_percent_since_last,cpu.freq.current,mem.total,mem.available,mem.used,mem.percent_used,mem.read_bytes_since_boot,mem.write_bytes_since_boot,net.bytes_sent_since_boot,net.bytes_recv_since_boot,gpu.count,gpu.0.compute.util,gpu.0.mem.util,gpu.0.mem.total,gpu.0.mem.used,gpu.0.mem.free,gpu.0.temp.current,gpu.avg.compute.util,gpu.avg.mem.util,gpu.avg.mem.total,gpu.avg.mem.used,gpu.avg.mem.free,gpu.avg.temp.current
cifar10_jax_custom,5,2022-04-07T16:41:43.197467,99.13248324394226,0.691800057888031,0.8808215260505676,8591,11.0,781,1649363952.0686183,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171274223616,14228262912,8.3,422542683648,223880058368,3973665876310,35540240911878,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0
cifar10_jax_custom,5,2022-04-07T16:41:56.000979,107.5749535560608,0.6966000199317932,0.8734846115112305,9372,12.0,781,1649363952.0686183,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171381678080,14121078784,8.3,422542683648,223880225792,3973668095244,35540240954168,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0
cifar10_jax_custom,5,2022-04-07T16:42:08.832637,116.06546258926392,0.7100000381469727,0.8361649513244629,10153,13.0,781,1649363952.0686183,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171131940864,14370488320,8.4,422542683648,223880330240,3973670315559,35540240991995,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0
cifar10_jax_custom,5,2022-04-07T16:42:21.990330,124.76348829269408,0.6920000314712524,0.8995059132575989,10934,14.0,781,1649363952.0686183,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171311292416,14190891008,8.3,422542683648,223880435200,3973672536369,35540241021897,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0
cifar10_jax_custom,5,2022-04-07T16:42:35.350826,133.75032210350037,0.7036000490188599,0.8976885080337524,11715,15.0,781,1649363952.0686183,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.3,2194.842,186810937344,171441946624,14059991040,8.2,422542683648,223880435200,3973674760405,35540241062484,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0
cifar10_jax_custom,5,2022-04-07T16:42:48.464678,142.4885289669037,0.7140000462532043,0.8698027729988098,12496,16.0,781,1649363952.0686183,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171223412736,14279049216,8.3,422542683648,223880593920,3973676982187,35540241100598,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,32.0
cifar10_jax_custom,5,2022-04-07T16:43:01.318782,150.95127749443054,0.7211000323295593,0.8479251265525818,13277,17.0,781,1649363952.0686183,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171513577472,13989154816,8.2,422542683648,223880593920,3973679204359,35540241141050,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0
cifar10_jax_custom,5,2022-04-07T16:43:14.405434,159.67470741271973,0.7204000353813171,0.8724882006645203,14058,18.0,781,1649363952.0686183,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171145334784,14357094400,8.4,422542683648,223880693760,3973681426963,35540241179703,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0
cifar10_jax_custom,5,2022-04-07T16:43:27.733549,168.63520050048828,0.7218000292778015,0.8940249681472778,14839,19.0,781,1649363952.0686183,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.2,2194.842,186810937344,171145129984,14357053440,8.4,422542683648,223880830976,3973683651121,35540241218083,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0
cifar10_jax_custom,2,2022-04-07T16:25:18.233860,0.9283266067504884,0.1063000038266182,2.3010923862457275,0,0.0,781,1649363113.7656562,False,True,False,64,0.001,0.9,30,3600,50000,50000,10000,1.0,1.0,0.5,2,2,5.1,2194.842,186810937344,171498508288,14003912704,8.2,422542683648,223873551360,3973512614797,35540238689090,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,33.0
