workload,trial_idx,datetime,accumulated_submission_time,accuracy,loss,global_step,epoch,steps_per_epoch,global_start_time,goal_reached,is_time_remaining,training_complete,batch_size,hparam.learning_rate,hparam.momentum,workload.eval_period_time_sec,workload.max_allowed_runtime_sec,workload.num_eval_train_examples,workload.num_train_examples,workload.num_validation_examples,workload.target_value,extra.coil100.target_value,cpu.util.avg_percent_since_last,cpu.freq.current,mem.total,mem.available,mem.used,mem.percent_used,mem.read_bytes_since_boot,mem.write_bytes_since_boot,net.bytes_sent_since_boot,net.bytes_recv_since_boot,gpu.count,gpu.0.compute.util,gpu.0.mem.util,gpu.0.mem.total,gpu.0.mem.used,gpu.0.mem.free,gpu.0.temp.current,gpu.avg.compute.util,gpu.avg.mem.util,gpu.avg.mem.total,gpu.avg.mem.used,gpu.avg.mem.free,gpu.avg.temp.current
coil100_jax_dropout,3,2022-04-11T19:46:32.501718,3.353541851043701,0.0083333337679505,4.575056552886963,0,0.0,90,1649720776.092513,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,5.3,2194.842,186810937344,163629015040,21303042048,12.4,423024261120,224984455168,4026077004580,36562990557982,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,37.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,37.0
coil100_jax_dropout,3,2022-04-11T19:46:50.588614,5.992754220962524,0.1000000014901161,4.048011779785156,90,1.0,90,1649720776.092513,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,5.3,2194.842,186810937344,163603685376,21328371712,12.4,423024261120,224984455168,4026077090060,36562990569605,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,37.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,37.0
coil100_jax_dropout,3,2022-04-11T19:47:08.974924,8.628596067428589,0.3875000178813934,2.597001791000366,180,2.0,90,1649720776.092513,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,5.3,2194.842,186810937344,163370438656,21561618432,12.5,423024261120,224984455168,4026095529598,36562990783886,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,37.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,37.0
coil100_jax_dropout,3,2022-04-11T19:47:28.924412,11.277815580368042,0.6486111283302307,1.537456750869751,270,3.0,90,1649720776.092513,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,5.3,2194.842,186810937344,171880542208,13051514880,8.0,423024261120,224984455168,4026113629638,36562990944410,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,37.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,37.0
coil100_jax_dropout,3,2022-04-11T19:47:47.658079,13.983301162719728,0.8465278148651123,0.654416561126709,360,4.0,90,1649720776.092513,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,5.3,2194.842,186810937344,171521212416,13410844672,8.2,423024261120,224984455168,4026131741172,36562991113807,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,37.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,37.0
coil100_jax_dropout,3,2022-04-11T19:48:06.133107,16.72328281402588,0.912500023841858,0.3178976774215698,450,5.0,90,1649720776.092513,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,5.3,2194.842,186810937344,171227570176,13704486912,8.3,423024261120,224984455168,4026149863080,36562991215366,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,38.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,38.0
coil100_jax_dropout,3,2022-04-11T19:48:24.880064,19.409207582473755,0.943750023841858,0.1903031766414642,540,6.0,90,1649720776.092513,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,5.3,2194.842,186810937344,170934009856,13997801472,8.5,423024261120,224984455168,4026170174476,36562991454132,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,38.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,38.0
coil100_jax_dropout,3,2022-04-11T19:48:43.968133,22.022289991378784,0.9701389074325562,0.1005342826247215,630,7.0,90,1649720776.092513,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,5.3,2194.842,186810937344,170652418048,14279639040,8.6,423024261120,224984455168,4026192700976,36562991710481,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,38.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,38.0
coil100_jax_dropout,3,2022-04-11T19:49:02.801991,24.708184957504272,0.9715278148651124,0.088054671883583,720,8.0,90,1649720776.092513,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,5.3,2194.842,186810937344,170640261120,14291550208,8.7,423024261120,224984455168,4026215259210,36562991988373,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,38.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,38.0
coil100_jax_dropout,3,2022-04-11T19:49:21.395744,27.411540985107425,0.9812500476837158,0.0493469946086406,810,9.0,90,1649720776.092513,False,True,False,64,0.001,0.9,30,3600,5760,5760,1440,1.0,1.0,5.3,2194.842,186810937344,170652241920,14279815168,8.6,423024261120,224984455168,4026237737632,36562992187340,1,0.0,0.9164257151645648,32510.0,29793.0,2717.0,38.0,0.0,0.9164257151645648,32510.0,29793.0,2717.0,38.0
